regin_d,dstnc_b,white,black,hispanic,bagrad,median_hh_income,own_occupied,rent_occupied,occupied,median_rent,median_rent_inc_pct,region_id,trt,buffer_500,buffer_1000,buffer_1500,buffer_2000,overlap_weights_full_sample,total_land_assessed_value,total_improvement_assessed_value,total_assessed_value,avg_lot_size,avg_year_built,avg_effective_year_built,avg_sqfeet,avg_bedrooms,property_count,no_of_buildings,total_nlcd_area_m2,water_m2,total_nlcd_area_acre,total_improvement_assessed_value_per_acre,total_assessed_value_per_acre,total_land_assessed_value_per_acre,property_count_per_acre,no_of_buildings_per_acre,avg_log_land_assessed_value,avg_log_improvement_assessed_value,avg_log_assessed_value,avg_log_improvement_assessed_value_per_acre,avg_log_assessed_value_per_acre,avg_log_land_assessed_value_per_acre,no_buildings,no_buildings_per_area,overlap_weights_zsample.x,avg_log_sales_price_amount,total_sales_price_amount,avg_sales_price_amount,sales_count,avg_log_sales_price_amount_per_acre,total_sales_price_amount_per_acre,sales_count_per_acre,overlap_weights_zsample.y,tot_BldgClaim_bldg_weighted,tot_BldgCoverage_bldg_weighted,tot_BldgClmCount_bldg_weighted,tot_policyCount_bldg_weighted,tot_area,tot_bldg,tot_claims_per_policy,tot_claims_per_1000_coverage,tot_claims_per_acre,tot_claims_per_bldg,tot_no_policies_per_bldg,tot_bldg_per_acre,tot_coverage_per_bldg,tot_coverage_per_acre,barrier,barrier_type
01219,1000,0.6415213212400062,0.3146838255661652,0.01564326779996843,0.20896669767841372,48558.67512125066,0.641850769092173,0.2401474388544824,0.8819982079466554,965.8334123233094,28.736799188861212,1219,0,0,0,1,0,5.69e-4,0,0,13925620,1.2601233243967829,1979.2229965156791,1994.3785714285711,4312.423344947735,2.9714285714285715,677,641,8233799.999999981,3585617.6470588213,1148.61234123529,0,12123.864162057942,0,0.5894068657419366,0.558064698582838,NA,NA,9.289214664709608,NA,0.00808733663327994,NA,702,0.6111722596024217,2.636101818326736e-4,10.94140136294988,92374715,138909.34586466165,1100,0.0095257564020101,80422.88218900244,0.9576773298613446,2.636101818326736e-4,72034.20272723894,699731.8006671267,4.24334200421157,336.1790359399055,2747177.241412387,164,214.2733336296306,102.94544661048889,106.11132879553588,439.232943458774,2.049872170365277,0.2415832654990629,4266.657321141016,1030.7530084067305,0,NA
01219,1500,0.614490434792407,0.35947962505204817,0.031029367357370316,0.2371755127427744,56618.72739956802,0.6301129050793357,0.2698401420189032,0.899953047098239,909.8027594689435,30.9041813035609,1219,0,0,0,0,1,5.69e-4,0,0,8180520,1.16184076433121,1982.15625,1997.959090909091,5713.380794701987,3.1104294478527605,355,322,9055478.823529446,4744277.647058825,1065.3409227176553,0,7678.781341780919,0,0.3332266624043736,0.30225066280058677,NA,NA,9.691517818240946,NA,0.00909710460902802,NA,445,0.41770666132379225,2.636101818326736e-4,11.475723408104937,53556385,165809.24148606812,506,0.01077187890129169,50271.59274364411,0.4749653272580649,2.636101818326736e-4,67924.01818635133,611534.3098688751,3.7450745872485,328.5902882624622,3740967.5930299824,195,206.71340758585316,111.07147561502408,73.47660862092243,348.3282983915453,1.68507840134596,0.21094068142097833,3136.073383942949,661.5254565951191,0,NA
01220,0,0.6394148020654045,0.26104417670682734,0.026534710269650028,0.204245553643144,75847,0.4371819960861057,0.46301369863013697,0.9001956947162426,711.5,24.5,1220,0,1,0,0,0,0.001205722,0,0,749300,13,1980,1989,25324.25,NA,7,6,8950821.176470594,4737719.999999998,1041.099431717649,0,719.7199202805959,0,0.00672366133986944,0.00576313829131666,NA,NA,11.519604870300286,NA,0.01106484598814425,NA,9,0.00864470743697499,9.566274956753844e-4,12.765691290604371,350000,350000,6,0.01226174071533494,336.183066993472,0.00576313829131666,9.566274956753844e-4,5337.673322368421,250481.3402992776,0.38015995872033026,30.69453044375645,8794153.973315869,9,173.89656219530647,21.309664488344385,2.456221929685643,593.0748135964913,3.4105033826396056,0.00414150436568155,27831.26003325307,115.26328493013617,0,NA
01220,500,0.6124137931034482,0.007586206896551724,0.05931034482758621,0.35517241379310344,52813,0.33532934131736525,0.5640718562874252,0.8994011976047904,NA,35.5,1220,0,0,1,0,0,0.001205722,0,0,0,NA,NA,NA,NA,NA,1,0,9497191.76470584,6673711.764705915,697.7101427999816,0,0,0,0.00143325994371659,0,NA,NA,NA,NA,NA,NA,3,0.00429977983114978,9.566274956753844e-4,NA,NA,NA,NA,NA,NA,NA,NA,2110.700625,52993.01470588236,0.15441176470588236,7.058823529411765,8607560.398496922,3,299.01592187499995,39.82978958103523,0.9923302699678588,703.566875,2.3529411764705883,0.00141042778622552,17664.33823529412,24.914273472344732,0,NA
01220,1000,0.6124137931034482,0.007586206896551724,0.05931034482758621,0.35517241379310344,52813,0.33532934131736525,0.5640718562874252,0.8994011976047904,NA,35.5,1220,0,0,0,1,0,0.001205722,0,0,1179820,7.703,2011,2011,122956,NA,2,1,9935862.352941187,5445395.294117651,1109.639314905884,0,1063.2463938068638,0,0.00180238747233792,9.011937361689612e-4,NA,NA,12.747007445858875,NA,0.01148752326510712,NA,4,0.00360477494467584,9.566274956753844e-4,NA,0,NA,1,NA,0,9.011937361689612e-4,9.566274956753844e-4,703.5668749999996,17664.338235294108,0.05147058823529409,2.352941176470587,8234990.174371664,1,299.015921875,39.82978958103523,0.3457418710948582,703.5668749999996,2.352941176470587,4.914129464876503e-4,17664.338235294108,8.68048449996034,0,NA
01220,1500,0.6184433164128595,0.2641285956006768,0.031302876480541454,0.20050761421319796,77442.33333333333,0.5146396396396395,0.34234234234234234,0.8569819819819819,550,27.75,1220,0,0,0,0,1,0.001205722,0,0,8459820,7.998,2010,2010,13456,NA,1,7,10108920.000000032,3828751.7647058927,1551.8923726235346,0,5451.292982192022,0,6.443745826970339e-4,0.00451062207887923,NA,NA,15.950838572966129,NA,0.0102783149491228,NA,20,0.01288749165394067,9.566274956753844e-4,NA,NA,NA,NA,NA,NA,NA,NA,11257.069999999998,282629.41176470584,0.8235294117647057,37.647058823529406,8157497.147456329,16,299.015921875,39.82978958103523,5.584420534620162,703.5668749999999,2.352941176470588,0.00793729883121652,17664.338235294115,140.20713122921336,0,NA
01223,0,0.9746804793965695,2.942024714261866e-4,0.007481327823398263,0.5536610986972579,95978.63934641372,0.14281530638338083,0.019476019226239174,0.16229132560961998,1395.342278967937,24.230088069924683,1223,0,1,0,0,0,0.008299736,1210001,1020547,120587708,2.841916666666666,2000.177998472116,1994.6957547169811,5151.150871872631,2.794573643410853,2110,929,7080487.058823518,4197642.352941196,712.3797552705805,1432.5884367844922,169274.47349229854,1698.5336697846078,2.961903373010041,1.3040797315290655,7.881340574091217,5.228175713062229,11.258877040483451,0.00733902904227876,0.01580459994431907,0.01106339773945102,848,1.1903763319016658,0.00849258847949615,12.748414978243416,358340712,441850.4463625154,1750,0.0178955323813227,503019.2244358387,2.456554930221598,0.00849258847949615,2289042.9107999597,82206493.92528294,60.0111952873121,2573.082387456714,4800631.987836496,323,889.611200153795,27.84503755725745,1929.5907065906615,7086.820157275417,7.966199341971251,0.2722787743681798,254509.26911852305,69297.47186093268,0,NA
01223,500,0.9705369821114651,0.002036741853416097,0.0051503654812278515,0.49719605682039186,107127.51852063075,0.1852103341403201,0.030220088720193872,0.21543042286051398,1614.3753823707616,24.6007191255787,1223,0,0,1,0,0,0.008299736,0,0,20045320,0.7666666666666667,1995.2846715328467,1996.7737226277372,7343.666666666667,3.9477611940298503,168,164,6077417.647058852,5052098.823529437,253.36653448235367,0,79115.89445288839,0,0.663070994530656,0.6472835898989737,NA,NA,11.499833360624626,NA,0.04538813061527492,NA,266,1.049862408006872,0.00849258847949615,13.262649141714023,74541727,847065.0795454546,175,0.05234570212206826,294205.1015233491,0.6906989526361,0.00849258847949615,693403.5549049269,23133155.60530575,19.456600018574782,490.9222681800692,2607956.731538718,169,1412.4508091178868,29.974447357536036,1075.9581050249626,4102.979614822053,2.9048654921897583,0.2622382283202319,136882.57754618788,35895.844623619065,0,NA
01223,1000,0.9891472759067127,9.86611281207946e-4,0.020998521491464313,0.4706879955256296,105685.29241046723,0.22733062857255668,0.04440857207892841,0.2717392006514851,1801.8405397499826,28.99700549920463,1223,0,0,0,1,0,0.008299736,390000,1086134,7733414,0.122,1995.76,1998.84,5478.857142857143,3.5428571428571427,79,73,5785161.176470602,5182923.52941178,148.81894496470554,7298.358419740119,51965.25215142525,2620.6340872292426,0.5308463920284876,0.4905289445326531,11.419163681716755,12.466533893751793,11.355779765003822,0.08376980428606319,0.07630600907496692,0.07673192203065926,215,1.444708535267403,0.00849258847949615,13.127451976370011,49707031,613667.0493827161,126,0.08821089263523114,334010.102086053,0.8466663974125246,0.00849258847949615,831563.4830704881,30767443.919047114,21.148274535298725,1082.0987014236246,1661643.831019336,81,768.4728592470088,27.027382751015416,2025.1964125601817,10266.215840376395,13.359243227452154,0.19726805319981763,379844.98665490263,74931.28103512335,0,NA
01223,1500,0.9446884442085425,0,0.04185840671606158,0.3585882911075352,78112.16138630349,0.2570594263749634,0.07789930166084984,0.3349587280358132,1191.517835301579,29.78610864246697,1223,0,0,0,0,1,0.008299736,0,0,4926440,NA,1995.56,1998.34,6371.470588235294,3.673469387755102,56,53,6108959.999999987,5453865.882352928,161.8803074117648,0,30432.60838064091,0,0.3459346037536012,0.3274023928382297,NA,NA,11.342344620022006,NA,0.07006624092435898,NA,114,0.7042240147841167,0.00849258847949615,12.932722435838787,40672720,726298.5714285715,79,0.07989064663030714,251251.80851394945,0.48801488743811594,0.00849258847949615,268404.0864072023,9511757.265626034,7.128733863156915,280.9232685648326,1478399.2690152552,43,955.4355813187434,28.21813876360908,734.6949653520356,6241.955497841914,6.533099268949595,0.11770269198587656,221203.65734014031,26036.265946055923,0,NA
01230,0,0.9705443316997444,0.004614841457098909,0.0469271156386721,0.2888210114311927,73417.65209394784,0.7459350705405282,0.08718570550537887,0.833120776045907,823,49.63076986205374,1230,0,1,0,0,0,0.001740436,0,0,3961260,3.745710382513661,1991.9929577464789,1998.7279411764705,3716.9065934065934,2.953488372093023,256,207,5608641.176470611,2454197.6470588283,779.4945405529456,0,5081.831615125904,0,0.3284179512256785,0.2655567027488885,NA,NA,9.205060449802206,NA,0.01180901208528345,NA,403,0.5170016966560487,0.00151300591861333,11.021796629075451,23462474,111196.55924170616,379,0.01413967135838691,30099.600163147465,0.48621251372864127,0.00151300591861333,933.0717958656332,41972.86821705427,0.13178294573643412,18.164082687338503,1065998.635795924,17,51.36905683192261,22.230355834641554,3.5421593316963365,54.886576227390194,1.0684754521963826,0.0645359863042192,2468.9922480620157,159.33884990615363,0,NA
01230,500,0.856722932989316,0.12119846730540043,0.02233682326295304,0.296369884950565,75374.20184668146,0.7913002077542937,0.06616568592996337,0.8574658936842571,NA,51,1230,0,0,1,0,0,0.001740436,0,0,1554120,3.2845520833333333,1987.328125,1995.0666666666664,3880.135802469136,3.0425531914893615,123,94,5606929.411764703,3001030.5882352996,643.9436582823507,0,2413.440958709719,0,0.1910104997820602,0.14597550389848504,NA,NA,8.878158734722891,NA,0.01378716696799904,NA,182,0.2826334224417476,0.00151300591861333,10.77865484938043,7788476,99852.2564102564,142,0.01673850609559742,12094.964986183586,0.22051618674026463,0.00151300591861333,384.2060335917312,17282.945736434107,0.05426356589147286,7.479328165374676,477201.10599732795,7,51.36905683192261,22.23035583464155,3.258160081818304,54.88657622739017,1.0684754521963824,0.05936169289044443,2468.9922480620153,146.56355957834535,0,NA
01230,1000,0.9306556241721968,0.04076381480668734,0.03426854468269036,0.31726754641082666,83393.75696623135,0.7735988466647675,0.0891118751056816,0.862710721770449,NA,51,1230,0,0,0,1,0,0.001740436,0,0,1346380,3.1570394736842107,1987.2549019607843,1998.5744680851064,3057.243902439024,2.7916666666666665,128,101,5968016.470588247,3346122.3529411736,647.8962554117684,0,2078.079613447237,0,0.19756249388823835,0.15588915533368808,NA,NA,8.624422745019944,NA,0.01331142551447333,NA,156,0.24077928942629048,0.00151300591861333,10.597087836568097,10294664,130312.20253164555,170,0.01635614922613366,15889.371043605212,0.2623876871953166,0.00151300591861333,658.6389147286822,29627.90697674418,0.09302325581395347,12.821705426356589,889332.2128061665,12,51.36905683192262,22.230355834641554,2.9970434743950904,54.88657622739018,1.0684754521963822,0.05460430728961135,2468.992248062015,134.81761140884657,0,NA
01230,1500,0.9697719115408808,0,0.04220768788298181,0.3186072946407132,82787.87280855265,0.7604188946991803,0.09633359710517522,0.8567524918043554,NA,51,1230,0,0,0,0,1,0.001740436,0,0,820680,2.1659333333333333,1984.0882352941176,1991.4666666666667,3395,2.9545454545454546,66,49,6432511.764705893,3710488.235294118,672.6392343529436,0,1220.089400210897,0,0.09812094898610813,0.07284737121695906,NA,NA,8.774163604367986,NA,0.0130443827184842,NA,74,0.1100143973480606,0.00151300591861333,9.79891401047305,1467430,43159.705882352944,69,0.01456785972334676,2181.6003662224944,0.1025809921218403,0.00151300591861333,274.4328811369509,12344.961240310078,0.03875968992248062,5.3423772609819125,652665.7712333426,5,51.36905683192261,22.23035583464155,1.7015902462624697,54.88657622739019,1.0684754521963824,0.03100193823737398,2468.9922480620157,76.54354518297376,0,NA
01231,0,0.6855270905775581,0.006599212882472595,0.05321154002031321,0.3565500036889384,70364.14599138082,0.41044811442964835,0.4885587324176768,0.8990068468473251,873,35.4229491340483,1231,0,1,0,0,0,7.85e-4,0,0,106580,1.65,1990,1990,1024,3,3,1,3509784.705882355,2238155.294117651,314.232343941176,0,339.17577886238115,0,0.00954707577957537,0.00318235859319179,NA,NA,10.265838049322255,NA,0.03266957793257594,NA,NA,NA,6.944459215777324e-4,12.73670383776449,340000,340000,2,0.04053275890704869,1082.001921685209,0.00636471718638358,6.944459215777324e-4,0,0,0,0,3511953.3189067724,0,NA,NA,0,NA,NA,0,NA,0,0,NA
01231,500,0.6124137931034482,0.007586206896551724,0.05931034482758621,0.35517241379310344,52813,0.33532934131736525,0.5640718562874252,0.8994011976047904,NA,35.5,1231,0,0,1,0,0,7.85e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3266014.15303902,0,NA,NA,0,NA,NA,0,NA,0,0,NA
01231,1000,0.6124137931034482,0.007586206896551724,0.05931034482758621,0.35517241379310344,52813,0.33532934131736525,0.5640718562874252,0.8994011976047904,NA,35.5,1231,0,0,0,1,0,7.85e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1837037.2055579529,0,NA,NA,0,NA,NA,0,NA,0,0,NA
01231,1500,0.9595050618672666,0,0.03093363329583802,0.36332958380202474,151250,0.8938640132669984,0,0.8938640132669984,NA,NA,1231,0,0,0,0,1,7.85e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,775724.3816770667,0,NA,NA,0,NA,NA,0,NA,0,0,NA
01242,0,0.9101579654445761,0,0.15938956310588398,0.3004426160946141,69471.37832094423,0.7401533470170074,0.1400225958587634,0.8801759428757707,949.1417505035413,46.27877336293383,1242,0,1,0,0,0,0.001340095,0,0,7825500,3.6046666666666662,1995.59585492228,1990.7043478260869,10485.593908629442,2.9672131147540983,255,118,5631705.88235291,1322996.470588234,1064.725182741169,0,7349.783894331305,0,0.2394984209385321,0.11082672027743838,NA,NA,10.155882778399576,NA,0.0095385015241707,NA,166,0.15590877598351502,0.00119184671660671,12.102488209437942,34504821,251860.00729927007,259,0.01136677182583368,32407.25546771256,0.24325525891403849,0.00119184671660671,763668.2196780844,12579773.992803078,18.13073933031658,718.48118902514625,5332952.519331144,163,1062.892433849589,60.706036540480056,579.4909793368538,4685.081102319536,4.407860055368995,0.1236885694571976,77176.52756320906,9545.85428996731,0,NA
01242,500,0.9498493825086051,0,0.10276704478713851,0.25662703061214187,57597.08054416833,0.6224387367009963,0.20786579931850208,0.8303045360194984,1026.7076509595925,42.44214971009751,1242,0,0,1,0,0,0.001340095,0,0,15188940,4.388823529411765,1994.210918114144,1994.6298342541436,12525.48275862069,3.0334928229665072,536,172,6651377.647058846,1011900.0000000008,1393.5713213647111,0,10899.291458671534,0,0.3846232997067565,0.12342389468201888,NA,NA,10.193721019955383,NA,0.00731481831153985,NA,250,0.17939519575874838,0.00119184671660671,12.034369376172934,94660678,233730.06913580248,669,0.00863563220028652,67926.68344186338,0.48006154385041067,0.00119184671660671,932766.5096152872,17029088.69905281,23.361673013575395,959.701316053508,5074678.548413099,209,971.9341778658984,54.77489289648067,743.8306786955768,4462.9976536616605,4.591872325614871,0.16666615947810368,81478.8932969034,13579.774224321094,0,NA
01242,1000,0.9701891849132065,0,0.042703854521155805,0.28653911381404645,49938.39796362396,0.45766018788103585,0.10407702258072997,0.5617372104617658,1128.4089229771341,46.840019936930496,1242,0,0,0,1,0,0.001340095,0,0,21895900,1.5011029411764705,1992.4046875,1991.5435203094776,11645.971870604782,3.3832752613240418,858,420,8000322.352941151,1515854.1176470595,1602.376945623523,0,13664.637437403837,0,0.5354545335561676,0.2621106108316904,NA,NA,9.999988673314396,NA,0.00624072176064862,NA,618,0.3856770416523445,0.00119184671660671,11.815242633752169,116459256,192494.63801652892,1192,0.00737357253299383,72679.06363610526,0.7438948764556548,0.00119184671660671,1095490.4113900994,16059892.493444532,24.556988701826064,932.6400137084212,4846464.208289982,222,1174.61227835823,68.21281100339037,914.7306897163132,4934.641492748196,4.201081142830725,0.1853692291649909,72341.85807857897,13409.954468389356,0,NA
01242,1500,0.940285472049108,0,0.08608116251422268,0.32138494415614155,60967.89364355504,0.44314338623417615,0.07080112326464114,0.5139445094988172,1155.6984676133284,46.79314308465126,1242,0,0,0,0,1,0.001340095,0,0,22035620,4.513636363636364,1992.526170798898,1989.5514018691588,8379.445582586428,2.679566563467492,917,360,9477377.647058832,2448624.705882355,1736.8751392941188,0,12686.93385118948,0,0.5279596553916229,0.20726878510467203,NA,NA,9.902130967510958,NA,0.00570111848773151,NA,541,0.3114789242822988,0.00119184671660671,11.833094646381728,114108027,189548.21760797343,1145,0.00681286430940038,65697.31146383642,0.6592298859579152,0.00119184671660671,1254538.6028456418,15129501.378395105,26.995148670735873,900.8087873699508,5415034.2928901855,247,1392.680245169965,82.92002303771362,937.5458101553148,5079.103655245513,3.6469991391495977,0.18458883176897792,61253.04201779394,11306.6274683607,0,NA
01255,0,0.9417344926236347,0.028723788012152415,0.017502959994099794,0.27101498204716545,64459.02170003259,0.7247095136424171,0.06755849221431535,0.7922680058567324,931.3247320599902,31.7397718463258,1255,0,1,0,0,0,0.009337652,0,0,40792400,4.38846511627907,1987.75,1990.6457242582896,9841.843598055106,3.1826086956521737,1429,1186,36341332.9411767,10500285.882352931,6385.58113870594,0,6388.204787304092,0,0.22378542672305496,0.18573094198288537,NA,NA,9.899546190755837,NA,0.00155029682901531,NA,1493,0.23380800706614488,0.00848210316331183,11.849876708972944,177463326,226645.37164750957,1474,0.00185572408392799,27791.256918546263,0.23083255352679005,0.00848210316331183,2742816.031597041,14221835.659231804,67.07148299197756,1055.1528003469691,12752173.646540057,491,2599.4491325759755,192.8594941832702,870.4065301757664,5586.1833637414275,2.1489873734154163,0.15581417105377632,28965.04207582852,4513.1640205829735,0,NA
01255,500,0.9229966605693944,0.049563235853607335,0.02786296944060932,0.24279349632676986,59860.987633594144,0.7026541752144269,0.07629658379278026,0.7789507590072071,933.8406720406913,30.366856704332545,1255,0,0,1,0,0,0.009337652,0,0,19765360,4.924930875576037,1988.1733128834355,1990.7286821705427,13157.72408759124,3,827,657,27404756.47058828,6840070.588235304,5081.739528388244,0,3889.4870328524894,0,0.16273954919966083,0.12928643751411992,NA,NA,9.804024636673384,NA,0.00192926547728487,NA,877,0.17257869969540818,0.00848210316331183,11.65927582578894,76204181,183624.5325301205,774,0.00229434739042732,14995.688105283389,0.15231004967416867,0.00848210316331183,556070.9084084523,3151191.6185177444,14.572877498604266,175.6884585462512,3186601.591092511,75,3165.096404224315,176.46369238250784,706.1745886360848,7414.278778779364,2.342512780616683,0.09524521665643984,42015.88824690326,4001.812379089066,0,NA
01255,1000,0.8997942074982133,0.0665248216573563,0.033246735456495,0.26020070760120906,63680.97986138035,0.7458879276123817,0.07041893095275412,0.8163068585651359,914.7725468226631,30.843992099401145,1255,0,0,0,1,0,0.009337652,0,0,16892600,5.989277652370203,1987.5212418300653,1989.5960264900664,11316.082426127528,2.977319587628866,783,598,26179923.52941174,6597416.470588232,4839.033319305877,0,3490.903840774363,0,0.16180917723300892,0.12357840100298764,NA,NA,9.708070653223675,NA,0.00200620041496557,NA,789,0.1630490942999285,0.00848210316331183,11.493140015073694,58989819,151255.94615384616,827,0.00237509007619775,12190.413892099765,0.17090190239041936,0.00848210316331183,1304139.2534429897,5570169.598484241,28.53193633351114,161.07670036987432,1975978.1870457304,57,8096.386693099276,234.12918231392325,2670.862313941696,22879.63602531561,2.8259070240328827,0.11673534976633672,97722.27365761828,11407.643795383745,0,NA
01255,1500,0.9390393753621196,0.03785413987819666,0.02232969934578243,0.2303195977366358,67868.12866270143,0.7353056540275807,0.09147787683082713,0.8267835308584078,870.5429146173559,26.959987793675143,1255,0,0,0,0,1,0.009337652,0,0,10225920,6.0925714285714285,1988.9903225806452,1991.3,10582.568389057751,2.8438818565400843,403,344,27111377.647058908,7432118.82352943,4862.941647882369,0,2102.8259725166577,0,0.08287165036732275,0.07073907624406706,NA,NA,9.625669883951929,NA,0.00197939242971248,NA,536,0.11022135135703472,0.00848210316331183,11.567012233749637,39374763,181450.5207373272,415,0.00237860395441648,8096.902214968229,0.08533929256188323,0.00848210316331183,504521.1913865568,2153648.55038737,10.757719103097008,114.59444119196768,1850889.471286672,40,4402.6672335823605,234.26347409181977,1103.0840550168202,12613.02978466392,2.8648610297991923,0.08745591454624574,53841.21375968425,4708.732589633096,0,NA
01267,0,0.9675780693130233,0.0021954592885518112,0.004142274269373396,0.38884488873082723,91453.67859244812,0.2552127265710312,0.047278883974735904,0.3024916105457671,1293.6908612400098,23.0451607446139,1267,0,1,0,0,0,0.004368427,0,0,48217900,1.977578947368421,1986.913,1988.682978723404,9395.801484230056,2.861466821885914,1315,903,15502330.588235335,6876215.2941176165,2131.5993503294294,0,22620.52669163562,0,0.6169076753550203,0.4236255747875159,NA,NA,10.294283366865873,NA,0.00482937066258485,NA,1807,0.8477202808870888,0.00378814399520945,11.878989371879165,234658308,243927.5550935551,1736,0.00557280586994142,110085.55991712728,0.8144119577310384,0.00378814399520945,8266516.534675696,124373744.87135558,181.5352000783556,2647.107614174254,9140985.291342158,969,3122.848686019278,66.46512528207673,3659.64709629382,8530.976815970791,2.7317932034822023,0.4289833597299921,128352.67788581588,55061.16298979875,0,NA
01267,500,0.965484237064925,0.002279212262864562,0.003470275756707265,0.32783947641009065,89457.82230843716,0.33156433669987706,0.08603972667374511,0.41760406337362216,1352.22570247143,24.488235348774147,1267,0,0,1,0,0,0.004368427,0,0,24972040,10.404782608695651,1989.15313225058,1988.920118343195,5891.544843049327,2.835579514824798,562,315,10464465.882352972,4274463.529411774,1529.6114814352993,0,16325.740426953174,0,0.36741356012354953,0.20593464668846637,NA,NA,10.410021858714591,NA,0.00680566404283683,NA,361,0.23600764271281385,0.00378814399520945,12.064470568055103,78984048,273301.20415224915,537,0.00788727772671691,51636.67307588847,0.3510695405450998,0.00378814399520945,618427.7871715437,15729086.819491576,16.827085867964396,373.62524172376254,4768599.931902852,157,1655.208797773825,39.31746288062854,524.8168691694852,3939.030491538495,2.379778609705494,0.133235035955384,100185.2663661884,13348.187566498833,0,NA
01267,1000,0.9683131808515837,0.0014472007148507206,0.0016419654142173661,0.2958146386564816,83969.44529389955,0.3616764336839679,0.08577650559680675,0.4474529392807746,1242.8867846125893,25.788583518036685,1267,0,0,0,1,0,0.004368427,390000,0,43269220,5.5478,1998.0377073906488,1992.7003058103976,6874.982817869416,2.6784452296819787,972,487,10039330.588235278,4242109.4117647065,1432.551324917643,0,30204.30699227307,272.241554781586,0.6785097211479527,0.33995291584264714,12.873904582205109,0,10.603511392528546,0,0.00740183699396469,0.00898669692197256,395,0.2757318311249396,0.00378814399520945,12.351919985833376,137286728,315601.6735632184,947,0.00862232282431031,95833.72379896588,0.6610583394311844,0.00378814399520945,697274.126982104,15338501.507222105,18.33927328032265,385.330866044432,3786288.008186355,166,1809.546518138784,45.45907738469718,745.2458802565864,4200.446548084964,2.321270277376096,0.1774206317650568,92400.6114892898,16393.77486590736,0,NA
01267,1500,0.9591370063969158,0.0017155946601791405,0.010717665417213817,0.3063351468932653,85378.03914197793,0.35470483901857724,0.10091472919536613,0.45561956821394334,1310.755288163042,26.01653586015741,1267,0,0,0,0,1,0.004368427,0,0,13632140,10.646666666666668,1991.8,1988.7549668874171,7254.134199134199,3.099476439790576,314,180,10051987.058823569,2696767.058823534,1817.548414200009,0,7500.28989241542,0,0.17276018484393807,0.09903450086595177,NA,NA,10.432526287055255,NA,0.00573988907560799,NA,201,0.11058852596697943,0.00378814399520945,12.10938498826383,43216339,296002.3219178082,298,0.00666248276725754,23777.269789548693,0.16395711810029792,0.00378814399520945,3170354.374391272,27539892.545531742,90.15634582841518,1093.2941840287124,3043566.915187386,73,2899.8182014549266,115.11861816997724,4215.35965012375,43429.51197796263,14.976632657927569,0.0970621003584554,377258.80199358554,36617.53170021205,0,NA
01289,0,0.8630152411832744,0.1213829811780119,0.018363593244917813,0.23287068710911066,73362.97450107413,0.7829191707940731,0.0668903093513281,0.8498094801454014,823.0000000000001,35.40249416227408,1289,0,1,0,0,0,0.00179727,0,0,7278460,1.904472602739726,1990.421568627451,2001.146464646465,5318.423728813559,3.079136690647482,278,248,6961916.4705882305,1459630.5882352942,1359.669864388234,0,5353.108273290186,0,0.20446139705029245,0.1823972175124911,NA,NA,9.840844160069906,NA,0.00723767174504354,NA,527,0.3875940872140437,0.0015087151342812,11.598806937046144,38051923,184718.072815534,346,0.00853060528944272,27986.14869435308,0.2544735373359755,0.0015087151342812,21025.866933003304,456432.87032642507,2.7466567570180525,175.80761922339994,2650819.002460319,170,119.5958800072572,46.06562826635673,32.09840967341664,123.68157019413708,1.0341624660199995,0.25952459710071024,2684.899237214265,696.7973927940365,0,NA
01289,500,0.9062226011294435,0.0698485870244753,0.026654789366302167,0.2826586405967323,81640.96904697461,0.7779358982749607,0.08497274887519508,0.8629086471501558,823,47.04147048223047,1289,0,0,1,0,0,0.00179727,0,0,3167920,2.765689075630252,1993.757281553398,2000.8144329896909,4148.496644295302,2.919191919191919,182,157,6664408.23529413,1303556.4705882336,1324.720079576474,0,2391.388225211182,0,0.13738751514824715,0.11851560372678464,NA,NA,9.411479954360871,NA,0.00710450464174273,NA,236,0.1781508438186062,0.0015087151342812,11.14548804776888,26228730,169217.61290322582,246,0.00841346652745854,19799.450770298263,0.1856996083871912,0.0015087151342812,4118.099244955085,99728.91657438164,0.49420604158976233,35.49618555432508,1466997.4217603928,34,116.01526137653713,41.29293074074106,11.359968771351385,121.12056602809074,1.0440054574801494,0.09379058523155132,2933.203428658283,275.10686617705335,0,NA
